450	450	441	De lo que contescio en el .vo. anno del Regnado del rey theoderigo
451	451	442	De como Jlderigo Rey de los Vuandalos fizo uenir pora sus logares los Obispos e los otros clerigos que Trasamundo echara en desterramiento. e dell acabamiento del Regno de los Vgnos.
452	452	443	De como Theoderigo dio el Regno de las Espannas a su nieto Amalarigo. e se fue el pora Jtalia; e de lo que y fizo
453	453	444	De como ell Emperador Justino mando desterrar e matar todos los Arrianos. e de la muerte del Rey Theoderigo.
454	454	445	De como el Rey Amalarigo fue muerto
455	455	446	De como Theodisclo uencio a los franceses en batalla. e mato muchos dellos.
456	456	447	De como Gilemer priso a Hilderigo Rey de los Vuandalos.
457	457	448	De como el Rey Theudio fizo matar a la Reyna Amalassuent.
458	458	449	De como Belasario priso la cibdad de Cartago.
459	459	450	De como Vitigis rey de los Ostrogodos cerco Roma. e de comol priso Belasario.
460	460	451	De como Belasario priso a Gilemer e toda tierra de Affrica.
461	461	452	De como Thothila Rey delos Ostrogdos priso a Roma.
462	462	453	De como murio Theodio e los godos que passaron la mar. e se torno Theodemiro rey de los Sueuos. e ellos con ell. a la fe de ihesu xpristo.
463	463	454	De como alçaron a Theodisclo por rey. e de lo que fizo Totila rey de los ostrogodos en Jtalia.
464	464	455	De como mataron al Rey Theodisclo sus uassallos. e de la muerte de Belasario
465	465	456	De como Agila fue guerrear a los de Cordoua. e fue y desbaratado.
466	466	457	De como Narses mato al Rey Totila e a los Ostrogodos.
467	467	458	De como los Godos mataron en Merida a Agila su rey
468	468	459	De como fizo Athanagildo por ganar el Regno de Espanna.
469	469	460	De como murio Athanagildo e de lo que acaescio en el quatorzeno anno del su regnado.
470	470	461	De como el rey Luyba tomo por compannero consigo en el regno a su hermano Leouegildo e de la su muert.
471	471	462	De las conquistas del Rey Leouegildo.
472	472	463	De como mataron a Sigiberto por conseio de la reyna donna fradagunda.
473	473	464	De como Miro Rey de los Sueuos guerreo a los que estauan en los montes Rucones.
474	474	465	De como Leouegildo priso a su fijo Hermenigildo e de la muerte de miro Rey de los Sueuos.
475	475	466	Del linnage onde uino .Mahomat.
476	476	467	De como nascio Mahomat. e de lo que dixo dell Judio estrellero.
477	477	468	De como Leouegildo metio el Regno de Sueuos so el su poder.
478	478	469	De como dixo ell Judio estrellero que sacaran el coraçon a Mahomat los dos angeles.
479	479	470	De como ell Rey Leouegildo mato a Hermenigildo su fijo. e de los males que fizo contra la xpristiandad.
480	480	471	De como murio la madre de Mahomat.
481	481	472	De como Mahomat fue puesto a leer.
482	482	473	De como murio el rey Leouegildo.
483	483	474	De como el rey recaredo enuio por los Arçobispos que su padre echara en desterramiento.
484	484	475	De como Mahomat moro con Hadaya su thia.
485	485	476	Del concilio que fizo el rey Recaredo en Toledo. sobre fecho de la creencia de los christianos.
486	486	477	De como el rey Recaredo murio.
487	487	478	De como Mahomat caso con la Reyna Cadiga e de como torno muchas yentes a su ley por su predicacion.
488	488	479	De como murio el Rey Luyba.
489	489	480	De como el Rey Viterigo priso unos caualleros e los troxo a Ceguenca. e de sus malas costumbres.
490	490	481	¶ De como mataron al Rey Viterigo.
491	491	482	Del Rey Gundemaro e de como destuxo a los gascones.
492	492	483	De como Mahomat puso la piedra aymant en somo de la eglesia.
493	493	484	De la muerte del Rey Gundemaro.
494	494	485	De como el Rey Sisebuto fizo tornar los Judios a la fe de ihesu xpristo.
495	495	486	De como Mahomat priso a los coraxinos. e de lo que mando fazer a los moros.
496	496	487	De como Mahomat lidio con poder dell Emperador Eraclio e uencio e fue alçado por Rey.
497	497	488	De como Mahomat dixo que fallara a Abraham e a Moysen. e a Johan en iherusalem.
498	498	489	De como Mahomat dixo que subira fasta los syete cielos.
499	499	490	De como el rey Sisebuto fizo concilio en Seuilla. e de como lidio con los Romanos.
500	500	491	De como murio el Rey Sisebuto.
501	501	492	De como el rey Suyntilla uencio los gascones. e gano de los Romanos quanta tierra auien en Espanna.
502	502	493	
503	503	494	De como murio Mahomat.
504	504	495	De como murio el Rey Suyntilla.
505	505	496	De como Regno Siseuando
506	506	497	Del concilio que fizo el Rey Siseuando en Toledo.
507	507	498	De como murio el rey Siseuando
508	508	499	Del concilio que fizo el rey Cintilla en Toledo.
509	509	500	De las buenas obras de sant Esidro e de la su muert.
510	510	501	Del concilio que fizo el Rey Cintilla en Toledo. e de la su muerte.
511	511	502	Del rey Thulgas e de las sus buenas costumbres
512	512	503	De como murio el Rey Tulgas.
513	513	504	De como el Rey Cindasuindo enuio pedir un priuilegio all Apostoligo sobre razon del primado de Espanna. e de como fue echado dell Arçobispado de Seuilla Theodisto.
514	514	505	De como el Rey Cindasiundo enuio pedir al papa el libro que dizen moralia Job.
515	515	506	De como murio el rey Cindasuindo
516	516	507	Del concilio que fizo rey Retesuindo el primero anno del su Regnado.
517	517	508	De como el rey Rey Recesuindo fizo la segunda uez concilio en Toledo.
518	518	509	Del tercero concilio que fizo el rey Recesuindo en Toledo.
519	519	510	De como sancta maria dio la uestidura a sant Alffonso.
520	520	511	De como murio sant Alffonsso.
521	521	512	De como murio el Rey Recesuindo.
522	522	513	De como Bamba fue alçado Rey. e de como se alço contra ell el cuende Hylderigo.
523	523	514	De como Paulo crebanto ell omenage que fiziera al Rey.
524	524	515	De como Paulo fue alçado rey.
525	525	516	De como Rey Bamba loaua los Godos e los esforcaua contra Paulo.
526	526	517	De como Rey Bamba crebanto Gasconna. e se metieron los gascones so el su sennorio. e de como partio su hueste en tres partes. e priso Barcilona. e Gironda.
527	527	518	De como el Rey Bamba priso quatro castie de los que se le alçaran con Paulo; e fueron y presos el duc Ranosindo. e yldigiso. e otros muchos de los traydores.
528	528	519	De como Paulo fuxo. e fueron presos ell Obispo Ramiro. e Victimiro. e las cibdades. ¶ Narbona. ¶ Beders. ¶ e Agide.
529	529	520	De como el Rey Bamba cerco a Paulo en la cibdad de Nems.
530	530	521	De como fue presa la cibdad de Nems. e de la desabenencia que entro entre la companna de Paulo. e de como se matauan unos a otros
531	531	522	De como el Arçobispo Argebado rogo al Rey Bamba que perdonasse a ell e a los otros sus companneros. e de como fue preso Paulo. e todos los que con el tenien.
532	532	523	De como fueron iudgados por cort Paulo e sus companneros por traydores. e los mando el Rey Bamba tresquilar en cruz. e sacar los oios.
533	533	524	De como el Rey Bamba fue sobre Lop elduc a tierra de Beders.
534	534	525	De como el Rey Bamba se fue pora Espanna.
535	535	526	De como el Rey Bamba renouo lo muros de Toledo. e puso epitaphios sobre las puertas de la cibdad.
536	536	527	Del concilio que fizo el rey Bamba. e de como partio los Arçobispados e los Obispados.
537	537	528	Del departimiento dell Obispado de Leon.
538	538	529	Del departimiento dell Arçobispado de bragana. e de los obispados quel deuen obedecer.
539	539	530	Dell Arçobispado de Toledo e de los obispados quel an de obedescer.
540	540	531	Dell Arçobispado de Seuilla. e de los obispados quel an de obedescer.
541	541	532	Dell Arçobispado de Merida. e de los obispados quel an de obedescer.
542	542	533	De los lugares que el Rey Bamba acrescento de mas a los obispados del Arçobispado de Bragana.
543	543	534	Dell Arçobispado de Tarragona. e de los Obispados quel an de obedescer.
544	544	535	Dell Arçobispado de Narbona. e de los obispos quel deuen obedescer.
545	545	536	De las cosas que fueron puestas en este concilio.
546	546	537	De las cibdades que an los nombre camiados
547	547	538	De como Erurigo dio yeruas empoçonadas al Rey Bamba por matar le.
548	548	539	De como el Rey Eruigio caso su fija. e del concilio que fizo en Toledo.
549	549	540	Del trezeno concilio que fue fecho en Toledo.
550	550	541	Del catorzeno concilio que fue fecho en Toledo
551	551	542	De la muerte del Rey Erujgio.
552	552	543	Del Rey Egica. e de como dexo la mugier. e del concilio quinzeno de Toledo.
553	553	544	Del dizesexeno concilio que fue fecho en Toledo.
554	554	545	Del dizeseteno concilio que fue fecho en Toledo.
555	555	546	De como el Rey Egica dio a su fijo Vitiza el Regno de Gallizia.
556	556	547	De la muerte del Rey Egica.
557	557	548	De los bienes que Vitiza començo a fazer luego en comienço de su regnado.
558	558	549	De las nemiga e las auolezas del Rey Vitiza.
559	559	550	De como el Rey Vitiza mandaua a los clerigos que touiessen mugieres quantas quisiessen.
560	560	551	Del embotamiento que el diablo metio en los de Espanna. e de como el Rey Vitiza mando desfazer las armas.
561	561	552	De como el Rey Vitiza saco los oios a theudefredo padre que fue del Rey Rodrigo. e de como fue despues el preso por ende e ciego. e echado del Regno. e de como murio.
562	562	553	De como el Rey Rodrigo abrio el palacio que estaua cerrado en Toledo. e de las pinturas de los alaraues que uio en el panno.
563	563	554	De la fuerça que fue fecha a la fija o a la muger del cuende julian. e de como se coniuro por ende con los moros.
564	564	555	De la primera entrada que los moros fizieron en Espanna.
565	565	556	De como los moros entraron en Espanna la segunda uez.
566	566	557	De como los moros entraron en Espanna la tercera uez. e de como fue perdudo el rey Rodrigo.
567	567	558	Del loor de Espanna como es complida de todos bienes.
568	568	559	Del duello de los Godos de Espanna. e de la razon por que ella fue destroyda.
569	569	560	De como Tarif enuio destroyr tierra de Espanna. e de como fue presa Cordoua.
570	570	561	De como fueron presas Malaga. Granada. Murcia. Toledo. e otros logares muchos.
571	571	562	De como fueron presas Carmona. Seuilla. Beia. e Merida
572	572	563	De como demando Muça cuenta a Tarif. e de como prisieron amos Çaragoça. e tierra de Carpentania. e de Celtiberia.
573	573	564	De como ell Jnffante don Pelayo se alço en las Asturias.
574	574	565	De como caso Muça con la hermana dell Jnffante don Pelayo a pesar del. e de como ge la tollio el despues. e enuio Tarif caualleros quel prisiessen.
575	575	No number	
576	576	No number	
577	577	566	De como fue don Pelayo alçado Rey. e de la hueste que enuio Tarif a Asturias. e de la muerte de Muça. e de Vlit Amiramomellin.
578	578	567	De como cercaron los moros al Rey don Pelayo en la cueua.
579	579	568	De como conbatieron los moros al Rey don Pelayo en la cueua. e fueron despues todos muertos por ende.
580	580	569	De la muerte de Munuça e de la fijos de Vitiza. e del cuende Julian.
581	581	570	De como se allegaron al Rey don Pelayo todas las yentes que eran alçadas por las montannas. e de como ganaron de los moros la cibdad de Leon que tenien.
582	582	571	De como Vrbera Arçobispo de Toledo leuo a Asturias las santas reliquias e los libros e la santa uestidura que santa Maria dio a sant Alffonsso.
583	583	572	De las rendas que puso zaman Rey de Cordoua en Espanna.
584	584	573	De como Jzid Rey de los Alaraues enuio por Rey de Espanna a Hamça. yl mando que pusiesse rendas en la tierra.
585	585	574	De la muerte de Jzid amiramomellin. e de la de Haçam Rey de Cordoua.
586	586	575	De como uino don Alffonsso al que dixieron catholico ayudar al Rey don Pelayo contra los moros.
587	587	576	De los nombres de las prouincias que eran so el su sennorio de los moros.
588	588	577	De la muerte del Rey don Pelayo.
589	589	578	Del Regnado del Rey Phaphila. e de como priso Carlos martel la cibdad de Narbona.
590	590	579	De la muerte del Rey ffafila. e del mal que fizo alhaytam Rey de Cordoua a los moros que se le qujsieran alçar.
591	591	580	De las conquistas que fizo el Rey don Alffonsso el catholico.
592	592	581	De las grandes conquistas que  fizo el Rey don Alffonsso el catholico.
593	593	582	De como Munnuz se leuanto contra Abderrahmen; e de su muert.
594	594	583	De como Abderrahmen uencio al duc Eudo e a los ffranceses en la cibdad Arelato.
595	595	584	De como Carlos lidio con Abderrahmen. e mato a ell e a todos los suyos
596	596	585	De como se uinieron por al Rey don Alffonsso las yentes que andauan alçados.
597	597	586	De las nemigas de Abdelmelic Rey de Cordoua.
598	598	587	De como Ocha priso a Abdelmelic. e fue lidiar con los franceses.
599	599	588	De la muerte de Ocha Rey de Cordoua. e de la de Abdelmelic. e de Ysca Amiramomellin.
600	600	589	De como Alulit fue alçado Amiramomellin. e de lo que contescio entre los moros.
601	601	590	De como se leuantaron los Alaraues de Espanna contra Yuçaf rey de Cordoua.
602	602	591	De los bienes que fizo el Rey don Alffonsso el catholico e de la su muerte.
603	603	592	De lo que el Rey don ffruela fizo contra la clerizia de los xpristianos.
604	604	593	De como el rey don ffruela uencio a Yuçaf Rey de Cordoua. e metio so el su sennorio. Gallizia. Nauarra. e Gasconna.
605	605	594	De como Maroan Amiramomellin fue muerto
606	606	595	Del linnage de Mahomat el propheta de los moros.
607	607	596	De como Abderrahmen passo a Espanna e fue sennor de tod el Regno.
608	608	597	De como Carlos lidio con Bramant en el ual Somorian.
609	609	598	De la batalla de Carlos e de Bramant. e de como murio Bramant.
610	610	599	De como el cuende don Morant leuo a Galiana pora francia.
611	611	600	De como el Rey don ffruela mato a su hermano Vimarano e de la su muerte del.
612	612	601	De como Aurelio dio las xpristianas por mugieres a los moros.
613	613	602	De la muerte del Rey Aurelio.
614	614	603	De como el Rey Silo fue sobre Galizia e la conquirio.
615	615	604	De la muerte del Rey Silo.
616	616	605	De como Mauregato se fue pora los moros. e fue alçado Rey con ayuda dellos.
617	617	606	De la muerte del Rey Mauregato.
618	618	607	De como don Vermudo fue alçado Rey. e de la batalla que ouieron entre Yssem e Çulema.
619	619	608	De como Yssem fizo a .ij. sus hermanos passar a allend mar e de lo quel dixo ell estrellero.
620	620	609	De como el Rey don Vermudo dio el Regno a su sobrino don Alffonsso.
621	621	610	De como yssem Rey de Cordoua; enuio crebantar a Narbona e a Gironda
622	622	611	De la muerte del Rey don Vermudo.
623	623	612	De la uida del Rey don Alffonsso el casto.
624	624	613	De la muerte de Yssem Rey de Cordoua.
625	625	614	De las buenas obras del Rey don Alffonsso el casto.
626	626	615	De como Çulema e abdalla passaron a tierra de Espanna e lidiaron con Alhacam Rey de Cordoua.
627	627	616	De la cruz que fizieron los angeles al Rey don Alffonsso.
628	628	617	El capitulo de commo el Rey don alfonso priso al conde Sandiaz por quel tomara la hermana.
629	629	618	El capitulo de commo abderrahmen e anbros mataron por engaño alos mas poderosos de toledo
630	630	619	El capitulo dela batalla que  ouo el Rey don alfonso con carlos Rey de francia enlos puertos de Ronças valles e fue vencido carlos
631	631	620	Capitulo de commo alhacan mato los moros que sele quisieron alçar
632	632	621	¶ capitulo de commo bernaldo pidio su padre al Rey don Alfonso
633	633	622	El capitulo de la muerte de alhacan Rey de cordoua.
634	634	623	Capitulo dela muerte del enperador carlos e de las çipdades de españa quales fueron los que las ganaron.
635	635	624	El capitulo commo abderrahmen Rey de cordoua priso barçilona e otros logares muchos.
636	636	625	El capitulo de commo el Rey don alfonso Recibio por suyo aun omne poderoso que auie nombre mahomad
637	637	626	El capitulo de commo el Rey don Alfonso mato amahomad
638	638	627	¶ el capitulo dela muerte del Rey don alfonso el casto.
639 minus 1	VII		El Rey don Ramiro el primero delos Reys de leon que por este nombre fueron llamados
639	639	628	El comienço del Regnado del Rey don Ramiro de leon. ¶ Et la su estoria se comiença.
640	640	629	De como sant yague parescio en suennos a este Rey don Ramiro. e dell esfuerço quel dixo. e de como el Rey don Ramiro uencio a los moros.
641	641	630	El Capitulo. ¶ De la promessa que este Rey don Ramiro fizo a la eglesia dell Apostol sant Yague.
642	642	631	El capitulo. ¶ Del Rey don Garcia. e de la Reyna donna Vrraca muger deste Rey don Ramiro. e de las sus piadosas obras e santas.
643	643	632	El capitulo. ¶ De como corrieron a Seuilla unas yentes estrannas. e se fueron end por miedo de Abderrahmen Rey de Cordoua.
644	644	633	El capitulo. ¶ De como el Rey don Ramiro uencio a los Normanos e mato dos altos omnes que se le alçaran.
645	645	634	El capitulo. ¶ De las buenas huebras deste Rey don Ramiro.
646	646	635	El capitulo. ¶ De la muerte deste Rey don Ramiro. e de como fizo en so finamiento.
647	647	636	El Rey don Ordonno de Leon. Del Regnado del Rey don Ordonno que Regno onzeno despues del Rey don Pelayo. El capitulo. ¶ De como el Rey don Ordonno lidio con los moros e los uencio.
648	648	637	El capitulo. ¶ Dela muerte de Abderrahmen Rey de Cordoua. e de como un moro Mahomat ueno sobre Toledo. e priso Talauera. e Çorita. e Calatraua.
649	649	638	El capitulo. ¶ De como Mahomat Rey de Cordoua ueno sobre Toledo. e derribo la puent.
650	650	639	De como el Rey don Ordonno uencio a Muça Aben Caçim.
651	651	640	El capitulo. ¶ De como el Rey don Ordonno priso a Salamanca. e a Coria.
652	652	641	El capitulo. ¶ De lo que fizieron los Normanos en tierra de Espanna.
653	653	642	El capitulo. ¶ De la muerte deste Rey don Ordonno.
654	654	643	El Regnado e la estoria de los fechos del Rey don Ordonno se acaban. El Rey don Alffonso el Magno. Comiença se el Regnado del Rey don Alffonsso el magno. que Regno en Leon dozeno. despues del Rey don Pelayo.
655	655	644	El capitulo. ¶ De como Mahomat Rey de Cordoua tollio los panes e las uinnas a los Nauarros.
656	656	645	El capitulo. ¶ De como el Rey don Alffonsso el magno preso al Conde Çayron en Alaua que se le alçara. yl paraua mal la tierra.
657	657	646	El capitulo. ¶ De como el Rey don Alffonsso uencio una hueste de moros quel ueno a la tierra. e de como caso.
658	658	647	El capitulo. ¶ Del mal que este Rey don Alffonsso fizo a moros. e de los bienes que guiso a los xristianos.
659	659	648	El capitulo. ¶ De como este Rey don Alffonso el magno uencio los moros de Toledo.
659	660	649	Capitulo .vijº.De como el rey don alfonso uençio los moros que tenien çercado benauente e çamora
660	661	650	El capitulo. ¶ De como acaescio otra uez luego a este Rey don Alffonso otra lid con los moros.</head>
661	662	651	¶ De como Bernaldo mato a Bueso. e demando al Rey so padre quel tenie preso.
662	663	652	El capitulo. ¶ De como Bernaldo demandaua so padre al Rey. yl retraye los seruicios quel fiziera. e de comol desafio por so padre quel non daua.
663	664	653	El capitulo. ¶ De como Mahomat Rey de Cordoua ueno sobre los de Toledo.
664	665	654	El capitulo. ¶ De como Bernaldo lidio con poder del Rey don Alffonso e uencio. e poblo el castiello del Carpio.
665	666	655	El capitulo. ¶ De como Bernaldo dio al Rey don Alffonso el castiello del Carpio. e de la muerte del Conde San diaz.
666	667	656	El capitulo. ¶ De como el Rey don Alffonso el magno cego a sus hermanos por la traycion quel quisieran fazer.
667	668	657	El capitulo. ¶ Dela muerte de Mahomat Rey de Cordoua.
668	669	658	El capitulo. ¶ De los logares quemel Rey don Alffonso poblo en Portogal e en Castiella.
669	670	659	El capitulo. ¶ De como Abdalla Rey de Cordoua echo de toda su tierra a un moro poderoso que dizien Omar que se le alçara.
670	671	660	El capitulo. ¶ Del mal que fizo el Rey don Alffonso a los moros. e de como renouo las eglesias.
671	672	661	El capitulo. ¶ De como el Rey don Alffonso poblo Çamora.
672	673	662	El capitulo. ¶ De lo que enuio dezir ell Apostoligo por su carta al Rey don Alffonso el magno.
673	674	663	El capitulo. ¶ De otra carta que enuio este mismo Apostoligo en el mes de Julio al Rey don Alffonso con Arnalt so mandadero.
674	675	664	El capitulo. ¶ De como el Rey don Alffonso fizo consagrar la eglesia de Santyague.
675	676	665	El capitulo. ¶ Del Concilio que fizo el Rey don Alffonso en la Cibdad de Ouiedo.
676	677	666	El capitulo. ¶ De como guerreauan al Rey don Alffonso sos fijos. e Nunno fernandez.
677	678	667	El capitulo. ¶ De como el Rey don Alffonso dio el Regno a so fijo don Garcia. e de so finamiento.
678		No number	Not to be included in the list of chapters
679	679	668	El Rey don Garcia de Leon. El Capitulo. ¶ De como el Rey don Garcia Regno en Leon. e de como lidio con los moros e los uencio.
680	680	669	El capitulo. ¶ De la muerte deste Rey don Garcia.
681		No number	Not to be included in the list of chapters
682	681	670	El Rey don Ordonno de Leon El capitulo. ¶ De como Reyno don Ordonno. e de las batallas que fizo.
683	682	671	El capitulo. ¶ De Abdalla Rey de Cordoua e de lo que fizo Abderrahmen pues que Regno.
684	683	672	El capitulo. ¶ De como el Rey don Ordonno uencio los moros en sant Esteuan de Gormaz.
685	684	673	El capitulo. ¶ De como el Rey don Ordonno corrio tierra de Luzenna. e metio en la Cibdad de Leon la eglesia Obispal dentro en la uilla.
686	685	674	El capitulo. ¶ De la batalla del rey don Ordonno e de Abderrahmen Rey de Cordoua.
687	686	675	El capitulo. ¶ De como este Rey don Ordonno fue uençudo en Val de Yunquera. quando lidio con Abderrahmen Rey de Cordoua.
688	687	676	El capitulo. ¶ De como el Rey don Ordonno corrio tierra de moros. e derribo muchos castiellos. e mato los Condes de Castiella.
689	688	677	El capitulo. ¶ De como el Rey don Ordonno priso Nagera. e caso con fija del Rey de Nauarra. e de como murio.
690		No number	Not to be included in the list of chapters
691	689	678	El Rey don fruela de Leon. El capitulo. ¶ De como Regno don fruela. e del mal que fizo. e de como los Castellanos alçaron dos Juyzes. e del linnage de Layn caluo.
692	690	679	El capitulo. ¶ Del linnage de Nunno rasuera dond ueno el Conde fernand gonçaluez.
693	691	680	El capitulo. ¶ Dell acabamiento e de la muerte del Rey don fruela.
694		No number	Not to be included in the list of chapters
695	692	681	El .vo. Rey don Alffonso de los Reys de Leon El capitulo. ¶ De como Regno el Rey don Alffonso. e de como dexo el Regno e lo dio a so hermano don Ramiro. e ell entro en orden.
696	693	682	El capitulo. ¶ De como este Rey don Alffonso dio el Regno a so hermano don Ramiro. e entro el en orden.
697		No number	Not to be included in the list of chapters
698	694	683	El .ijo. Rey don Ramiro de los Reys de Leon El capitulo. ¶ De como Reyno aquell Rey don Ramiro. e de como priso a aquel so hermano don Alffonso quel diera el Regno.
699	695	684	El capitulo. ¶ De como los Ricos omnes de Castiella alçaron Conde a fernand gonçalez.
700	696	685	El capitulo. ¶ De como aquel Rey don Ramiro priso a sos sobrinos e a so hermano con ellos e los cego
701	697	686	El capitulo. ¶ De como el Rey don Ramiro de Leon. e el Conde fernan gonçalez de Castiella lidiaron con los moros e los uencieron
702	698	687	El capitulo. ¶ De como el Conde fernand gonçalez cerco a Caraço. e de comol priso.
703	699	688	El capitulo. ¶ De como el Conde fernand gonçaluez llamo sus uassallos a consseio. e de lo que dixo Gonçaluo diaz.
704	700	689	El capitulo. ¶ De como el Conde fernand gonçalez esforço sos caualleros pora la batalla.
705	701	690	El capitulo. ¶ De como frey Pelayo fablo con el Conde fernand gonçalez. e dixol que el uençrie la batalla
706	702	691	El capitulo. ¶ De como el Conde esfuerçaua sus compannas por el miedo que ouieron del cauallero que se sumio. e de como lidio con Almançor yl uencio.
707	703	692	El capitulo. ¶ De como el Rey don Ramiro fue sobre Çaragoça. e se torno so uassallo Benahia Rey dessa Cibdad.
708	704	693	El capitulo. ¶ De como el Rey don Ramiro uencio a Abderrahmen Rey de Cordoua.
709	705	694	El capitulo. ¶ De como el Conde fernand gonçalez enuio dezir al Rey de Nauarra quel meiorasse los tuertos quel auie fechos. si non quel desafiaua.
710	706	695	El capitulo. ¶ De como el Conde fernand gonçalez de Castiella lidio con el Rey don Sancho de Nauarra. yl mato en la lid.
711	707	696	El capitulo. ¶ De como lidio el Conde fernand gonçalez con el Conde de Tolosa yl mato.
712	708	697	El capitulo. ¶ De como el Rey don Ramiro de Leon priso dos altos omnes que se le alçaran. e echo los moros de su Regno.
713	709	698	El capitulo. ¶ De como Almançor ueno con grand poder a Castiella. e de lo que dixieron sant Pelayo el monge e sant Millan al Con de fernand gonçalez.
714	710	699	El capitulo. ¶ De como el Conde fernand gonçalez saco el primero dia de la batalla a los moros de sus posadas.
715	711	700	El capitulo. ¶ De como el Conde fernand gonçalez lidio con Almançor yl uencio.
716	712	701	El capitulo. ¶ De las buenas obras del Rey don Ramiro de Leon.
717	713	702	El capitulo. ¶ De la muerte del Rey don Ramiro.
718		No number	Not to be included in the list of chapters
719	714	703	El tercero Rey don Ordonno de los Reys de Leon que por este nombre fueron llamados.
720	715	704	El capitulo. ¶ De como el Rey don Ordonno fue sobre los gallegos. e corrio la tierra fasta Vlixbona.
721	716	705	El capitulo. ¶ Dell amor que pusieron entressi el Rey don Ordonno de Leon e el Conde fernand gonçalez de Castiella. e de como lidio el Con de con los moros e los uencio
722	717	706	El capitulo. ¶ De la muerte del Rey don Ordonno.
723		No number	Not to be included in the list of chapters
724	718	707	El Rey don Sancho el primero de los Reys de Leon que por este nombre fueron llamados.
725	719	708	El capitulo. ¶ De como el Rey don Sancho cobro el Regno. e fuxo don Ordonno el malo.
726	720	709	El capitulo. ¶ De como el Conde fernand gonçalez fue a las Cortes del Rey don Sancho a Leon. de comol priso despues don Garcia Rey de Nauarra.
727	721	710	El capitulo. ¶ De como la Jnfante donna Sancha fue uer el Cuende fernand gonçalez. yl saco de la prision.
728	722	711	El capitulo. ¶ De como el Conde fernand gonçalez e la Jnfante donna Sancha mataron un Arcipreste.
729	723	712	El capitulo. ¶ Dell acuerdo que los Castellanos ouieron pora yr uuscar al Conde. e de como se fallaron con ell en el camino.
730	724	713	El capitulo. ¶ De como el Rey don Garcia de Nauarra ueno correr Castiella. e fue el Conde fernand gonçalez lidiar con ell; e prisol
731	725	714	El capitulo. ¶ De como el Conde Fernand gonçalez saco de la prision al Rey don Garçia.
732	726	715	El capitulo. ¶ De como el Conde fernand gonçalez fue ayudar al Rey don Sancho de Leon contra los moros.
733	727	716	El capitulo. ¶ De como el Rey don Garcia de Nauarra corrio a Castiella. e lidio despues con el Conde. e fue uençudo.
734	728	717	El capitulo. ¶ De como el Rey de Leon enuio dezir al Conde quel fuesse a Cortes o quel dexasse el Condado.
735	729	718	El capitulo. ¶ De como el Conde fernand gonçalez salio daquella prision
736	730	719	El capitulo. ¶ De como fizo el Rey con la Condessa pues que sopo que el Conde era ydo.
737	731	720	El capitulo. ¶ De como el Conde fernand gonçalez enuio demandar su auer al Rey. e de comol dio el Rey el Condado por ello.
738	732	721	El capitulo. ¶ De como el Rey don Sancho de Leon enuio demandar el cuerpo de Sant Pelayo a Abderrahmen Rey de Cordoua.
739	733	722	El capitulo de como este Rey don Sancho de Leon fue contra los gallegos quel andauan enfiestos e los amansso.
740	734	723	El capitulo. ¶ De la muerte del primero don Sancho Rey. que Regno en el Regno de Leon .xixo. despues del Rey don Palayo.
741		No number	Not to be included in the list of chapters
742	735	724	El tercero Rey don Ramiro de los Reys de leon que por este nombre fueron llamados. LA Estoria del Regnado de don Ramiro Rey de Leon. que Reyno .xxo. despues del Rey don Pelayo se comiença. El capitulo. ¶ De como fue a este Reydon Ramiro en el comienço de su Regnado.
743	736	725	El capitulo. ¶ De como prisieron los moros unas villas al Conde fernand gonçalez en Castiella. e a este Rey don Ramiro Çamora e Leon.
744	737	726	El capitulo. ¶ De como una yente de los Normanos ueno a Espanna e robaron Gallizia. e de la muerte de Abderrahmen Rey de Cordoua.
745	738	727	El capitulo. ¶ De como el Conde Gonçalo sanchez de Gallizia salio a los Normanos. e lidio con ellos e los uencio. e desfizo todo so fecho. ca fueron todos destruydos como lo cuenta la Estoria.
746	739	728	El capitulo. ¶ De como el Conde fernand gonçalez de Castiella fizo en cabo de su uida; e acabo su tiempo.
747		No number	Not to be included in the list of chapters
748	740	729	Capitulo cuarto del miraglo que Dios fizo a un cavallero del conde Garci Ferrandes en la fazienda que el ovo con los moros en sant Estevan de Gormas al vado del Cascajar.
748	741	730	Capitulo Vº de como el conde Garcia Ferrandes caso con la primera muger de las dos que ovo.
748	742	731	Capitulo VI De como un conde de Francia llevo a doña Argentina muger del conde Garcia Ferrandes e en como los fue buscar.
748	743	732	Capitulo VIIº De como doña Sancha fija del conde de Francia guiso como matasse el conde Garci Ferrandez a su padre e a su madrastra doña Argentina.
749	744	733	El capitulo. ¶ De como el Rey don Ramiro caso. e dell aluoroço de los Cuendes.
750	745	734	El capitulo. ¶ De como Almançor fue puesto por ayudador de Yssen Rey de Cordoua. e de cosas quel contescieron con los xristianos.
751	746	735	El capitulo. ¶ De como los Condes de Gallizia alçaron por Rey a don Vermudo. e de la batalla que ouieron entrell e el Rey don Ramiro.
752	747	736	El capitulo. ¶ De como Roy blasquez dell Alffoz de Lara firio a su sobrino Gonçalo gonçalez. e su sobrino a ell. e de como los fizo el Conde Garçi fernandez que se perdonassen.
753	748	737	El capitulo. ¶ De como los .siet. Jnfantes mataron al uassallo de donna Llambla.
754	749	738	El capitulo. ¶ De como Almançor priso a don Gonçalo gustioz en Cordoua por conseio de Roy blasquez.
